2108,1.5,DOCK6,2
2109,1.5,DOK1,2
2110,1.5,DPYS,2
2111,1.5,DSE,2
2112,1.5,DTNB,2
2113,1.5,DTYMK,2
2114,1.5,DUSP8,2
2115,1.5,DYNC1I1,3
2116,1.5,DYRK2,3
2117,1.5,E2F2,2
2118,1.5,E2F5,2
2119,1.5,ECM2,2
2120,1.5,EGR2,2
2121,1.5,EIF4A1,2
2122,1.5,ELAVL1,2
2123,1.5,ELAVL4,4
2124,1.5,ENTPD3,2
2125,1.5,EPHX4,2
2126,1.5,EPOR,2
2127,1.5,ERH,2
2128,1.5,EXTL1,2
2129,1.5,EXTL3,2
2130,1.5,EYA1,3
2131,1.5,FAM123A,2
2132,1.5,FAM5C,2
2133,1.5,FAM64A,3
2134,1.5,FASTK,2
2135,1.5,FBLN5,2
2136,1.5,FBXL16,2
2137,1.5,FBXO2,2
2138,1.5,FBXO21,2
2139,1.5,FBXO3,2
2140,1.5,FERMT1,4
2141,1.5,FGF8,2
2142,1.5,FMNL1,2
2143,1.5,FMOD,2
2144,1.5,FXYD1,3
2145,1.5,G0S2,2
2146,1.5,GABRA5,2
2147,1.5,GABRG2,3
2148,1.5,GAD1,2
2149,1.5,GALNT4,2
2150,1.5,GALR1,2
2151,1.5,GAS6,3
2152,1.5,GATAD2A,2
2153,1.5,GBAS,3
2154,1.5,GBP1,2
2155,1.5,GBP2,2
2156,1.5,GFPT2,2
2157,1.5,GHRH,3
2158,1.5,GLS2,2
2159,1.5,GLUL,2
2160,1.5,GML,3
2161,1.5,GNA11,2
2162,1.5,GNA15,2
2163,1.5,GNAI3,2
2164,1.5,GNAO1,2
2165,1.5,GNAQ,2
2166,1.5,GNG7,2
2167,1.5,GNL2,2
2168,1.5,GOT1,2
2169,1.5,GPR123,2
2170,1.5,GPR176,3
2171,1.5,GPR65,2
2172,1.5,GPRASP1,2
2173,1.5,GPS2,2
2174,1.5,GRAP2,2
2175,1.5,GRK7,2
2176,1.5,GSTA4,2
2177,1.5,GSTK1,2
2178,1.5,GTF2H1,2
2179,1.5,HAT1,2
2180,1.5,HBA2,2
2181,1.5,HCLS1,2
2182,1.5,HERC1,2
2183,1.5,HEXA,2
2184,1.5,HIF3A,2
2185,1.5,HIST1H1B,2
2186,1.5,HK3,2
2187,1.5,HMG20B,2
2188,1.5,HMOX1,2
2189,1.5,HOXA10,2
2190,1.5,HOXA7,2
2191,1.5,HPCAL4,3
2192,1.5,HPN,3
2193,1.5,HPRT1,2
2194,1.5,HS3ST3B1,2
2195,1.5,HTR2A,4
2196,1.5,HTT,2
2197,1.5,HUS1,3
2198,1.5,ICK,2
2199,1.5,IGFBP1,3
2200,1.5,IL12RB2,2
2201,1.5,IL2RG,2
2202,1.5,IL4,2
2203,1.5,ILF3,2
2204,1.5,ING5,2
2205,1.5,INHBE,3
2206,1.5,IPO9,2
2207,1.5,IRAK3,3
2208,1.5,ITGA4,2
2209,1.5,ITGB4,2
2210,1.5,JAKMIP1,2
2211,1.5,JAKMIP3,2
2212,1.5,JTV1,2
2213,1.5,KCNF1,2
2214,1.5,KCNK1,3
2215,1.5,KCTD4,2
2216,1.5,KDM5A,2
2217,1.5,KHDRBS2,2
2218,1.5,KIAA0415,3
2219,1.5,KIAA0892,2
2220,1.5,KIAA1409,2
2221,1.5,KIAA1632,3
2222,1.5,KIF11,2
2223,1.5,KLHDC8A,2
2224,1.5,KLHL21,3
2225,1.5,KLK8,3
2226,1.5,KNDC1,2
2227,1.5,KYNU,2
2228,1.5,LAMA4,2
2229,1.5,LAMC1,2
2230,1.5,LDHD,2
2231,1.5,LEFTY2,2
2232,1.5,LPHN2,2
2233,1.5,LRRFIP1,2
2234,1.5,MAB21L1,2
2235,1.5,MAGEC3,3
2236,1.5,MAGEH1,2
2237,1.5,MAL2,2
2238,1.5,MAN2B1,2
2239,1.5,MAP3K10,2
2240,1.5,MAP3K6,3
2241,1.5,MAP7,2
2242,1.5,MAPKAPK3,3
2243,1.5,MAPT,2
2244,1.5,MARCKS,2
2245,1.5,MAST3,2
2246,1.5,MAT2B,2
2247,1.5,MBNL2,2
2248,1.5,MCF2L,2
2249,1.5,MCTP1,2
2250,1.5,ME1,2
2251,1.5,MED1,2
2252,1.5,MGAT1,2
2253,1.5,MGAT5B,2
2254,1.5,MGLL,2
2255,1.5,MGST2,2
2256,1.5,MGST3,2
2257,1.5,MIER2,2
2258,1.5,MLC1,2
2259,1.5,MMP10,3
2260,1.5,MMP19,2
2261,1.5,MOBP,4
2262,1.5,MOS,3
2263,1.5,MRAS,2
2264,1.5,MUM1L1,2
2265,1.5,MXRA5,2
2266,1.5,MYLK2,3
2267,1.5,MYO3A,3
2268,1.5,MYO5C,2
2269,1.5,NBEA,2
2270,1.5,NCAPG,2
2271,1.5,NCOA7,2
2272,1.5,NDFIP2,2
2273,1.5,NDUFA10,3
2274,1.5,NDUFS3,2
2275,1.5,NEDD4L,2
2276,1.5,NEFL,4
2277,1.5,NELL2,4
2278,1.5,NETO2,2
2279,1.5,NFATC3,2
2280,1.5,NGEF,2
2281,1.5,NIPAL3,2
2282,1.5,NKX6-2,2
2283,1.5,NME7,3
2284,1.5,NPC2,2
2285,1.5,NPTX2,4
2286,1.5,NR2F6,2
2287,1.5,NRAP,3
2288,1.5,NRXN2,2
2289,1.5,NSL1,2
2290,1.5,NT5C2,2
2291,1.5,NUAK1,2
2292,1.5,NUP160,2
2293,1.5,NUP210,2
2294,1.5,NUP37,2
2295,1.5,NUP43,2
2296,1.5,NUP50,2
2297,1.5,NUP85,2
2298,1.5,OGDHL,2
2299,1.5,OPCML,2
2300,1.5,OSM,3
2301,1.5,OXCT1,2
2302,1.5,P4HA2,2
2303,1.5,P4HB,2
2304,1.5,PACSIN1,2
2305,1.5,PAPLN,2
2306,1.5,PBK,2
2307,1.5,PCDH11X,2
2308,1.5,PCDH7,2
2309,1.5,PCDH9,2
2310,1.5,PCSK2,2
2311,1.5,PDE6D,2
2312,1.5,PDE6H,2
2313,1.5,PDGFD,2
2314,1.5,PDIA4,2
2315,1.5,PDK2,3
2316,1.5,PDXK,2
2317,1.5,PDZD2,4
2318,1.5,PELP1,2
2319,1.5,PHACTR1,2
2320,1.5,PHACTR3,2
2321,1.5,PIAS1,2
2322,1.5,PIGP,2
2323,1.5,PIPOX,2
2324,1.5,PLA2G15,2
2325,1.5,PLCXD3,2
2326,1.5,PLOD3,2
2327,1.5,PNCK,2
2328,1.5,PNMA5,2
2329,1.5,PNMT,2
2330,1.5,POMT2,2
2331,1.5,PPFIA4,2
2332,1.5,PPM1G,2
2333,1.5,PPM1H,2
2334,1.5,PPM1K,2
2335,1.5,PPP1R14A,2
2336,1.5,PPP1R14B,2
2337,1.5,PPP1R16B,2
2338,1.5,PPP1R1B,2
2339,1.5,PPP1R3F,2
2340,1.5,PPP2R5A,2
2341,1.5,PPP2R5D,3
2342,1.5,PRKACA,2
2343,1.5,PRKACB,2
2344,1.5,PRKCE,2
2345,1.5,PRKRA,2
2346,1.5,PROX1,3
2347,1.5,PRPF31,2
2348,1.5,PTMA,2
2349,1.5,PTPN14,2
2350,1.5,PTPN22,2
2351,1.5,PTPRN2,2
2352,1.5,PTPRZ1,3
2353,1.5,PYGL,2
2354,1.5,PYGM,2
2355,1.5,QDPR,2
2356,1.5,QTRT1,2
2357,1.5,RAB13,2
2358,1.5,RAB27A,2
2359,1.5,RAB37,2
2360,1.5,RAB3A,2
2361,1.5,RAE1,2
2362,1.5,RANBP2,2
2363,1.5,RAP1GAP,2
2364,1.5,RASL10A,2
2365,1.5,RBCK1,2
2366,1.5,RBKS,2
2367,1.5,RBM10,2
2368,1.5,RBM42,2
2369,1.5,RELB,2
2370,1.5,RELN,3
2371,1.5,REPS2,2
2372,1.5,RERE,3
2373,1.5,RFX2,2
2374,1.5,RFXANK,2
2375,1.5,RGS4,4
2376,1.5,RIN1,2
2377,1.5,RIPK3,3
2378,1.5,RNASE2,2
2379,1.5,RNASE4,3
2380,1.5,RND1,2
2381,1.5,RND3,2
2382,1.5,RRAS,2
2383,1.5,RSPO2,2
2384,1.5,RTN3,2
2385,1.5,RUVBL2,2
2386,1.5,SAR1A,2
2387,1.5,SARS2,2
2388,1.5,SCAMP4,2
2389,1.5,SCGB3A1,3
2390,1.5,SDC3,2
2391,1.5,SEC61A2,2
2392,1.5,SEH1L,2
2393,1.5,SERPINI1,3
2394,1.5,SERTAD1,2
2395,1.5,SFRP1,3
2396,1.5,SFRS5,2
2397,1.5,SGK3,2
2398,1.5,SH3GL3,3
2399,1.5,SHANK1,2
2400,1.5,SHROOM2,2
2401,1.5,SIPA1L1,2
2402,1.5,SKIL,2
2403,1.5,SLC25A18,2
2404,1.5,SLC31A2,3
2405,1.5,SLC8A3,2
2406,1.5,SLITRK1,2
2407,1.5,SLITRK4,2
2408,1.5,SMC1A,2
2409,1.5,SNAPC1,2
2410,1.5,SOCS6,2
2411,1.5,SOX1,3
2412,1.5,SOX4,4
2413,1.5,SPDEF,3
2414,1.5,SPHK1,3
2415,1.5,SPPL2B,2
2416,1.5,SPRY4,2
2417,1.5,SPTB,2
2418,1.5,SSTR1,4
2419,1.5,ST6GAL1,3
2420,1.5,STAB1,2
2421,1.5,STEAP1,2
2422,1.5,STK10,2
2423,1.5,STK36,3
2424,1.5,STMN4,3
2425,1.5,STXBP2,2
2426,1.5,SYNJ1,2
2427,1.5,TACC2,2
2428,1.5,TADA3L,2
2429,1.5,TAF5,2
2430,1.5,TAOK3,3
2431,1.5,TARS,2
2432,1.5,TAS1R1,3
2433,1.5,TCIRG1,2
2434,1.5,TGIF2,2
2435,1.5,TGM2,2
2436,1.5,THRA,2
2437,1.5,THTPA,2
2438,1.5,TIMELESS,2
2439,1.5,TLE2,2
2440,1.5,TMED1,2
2441,1.5,TMEM147,2
2442,1.5,TMEM161A,2
2443,1.5,TNFAIP3,2
2444,1.5,TNFAIP6,2
2445,1.5,TNFRSF10A,3
2446,1.5,TNFRSF12A,2
2447,1.5,TNFRSF19,2
2448,1.5,TNFRSF6B,3
2449,1.5,TRADD,2
2450,1.5,TRIM3,3
2451,1.5,TSG101,2
2452,1.5,UBE2A,2
2453,1.5,UPF1,2
2454,1.5,UROS,2
2455,1.5,USP33,2
2456,1.5,VAV2,3
2457,1.5,VSIG4,2
2458,1.5,VSX1,3
2459,1.5,WASF3,2
2460,1.5,WBSCR17,2
2461,1.5,XPO1,2
2462,1.5,XRCC4,2
2463,1.5,YAP1,2
2464,1.5,YY1,2
2465,1.5,ZAK,2
2466,1.5,ZAP70,2
2467,1.5,ZC3H11A,3
2468,1.5,ZEB1,3
2469,1.5,ZEB2,2
2470,1.5,ZFP112,2
2471,1.5,ZNF134,2
2472,1.5,ZNF211,2
2473,1.5,ZNF227,2
2474,1.5,ZNF235,2
2475,1.5,ZNF264,2
2476,1.5,ZNF304,2
2477,1.5,ZNF419,2
2478,1.5,ZNF446,2
2479,1.5,ZNF45,2
2480,1.5,ZNF606,2
2481,1.5,ZNF671,2
2482,1.5,ZNF8,2
2483,1.5,ZWINT,2
2484,1.25,ABCA2,2
2485,1.25,ABCC5,2
2486,1.25,ACER2,2
2487,1.25,ACO1,2
2488,1.25,ACTN1,2
2489,1.25,ACTR2,2
2490,1.25,ACY1,2
2491,1.25,ADH1C,2
2492,1.25,ADSL,2
2493,1.25,AFP,2
2494,1.25,AHCYL2,2
2495,1.25,AHRR,2
2496,1.25,AKR1B1,2
2497,1.25,AKR1B10,2
2498,1.25,AMY2A,2
2499,1.25,AMY2B,2
2500,1.25,ANAPC13,2
2501,1.25,APOBEC3A,2
2502,1.25,ARG1,2
2503,1.25,ARSA,2
2504,1.25,ARSB,2
2505,1.25,ATAD1,2
2506,1.25,ATP6AP1,2
2507,1.25,AVEN,2
2508,1.25,AVP,2
2509,1.25,BAGE,2
2510,1.25,BCAN,3
2511,1.25,BDNF,2
2512,1.25,BGLAP,2
2513,1.25,BIN1,2
2514,1.25,BLK,2
2515,1.25,BMI1,2
2516,1.25,BNIP3,2
2517,1.25,BNIP3L,2
2518,1.25,BRS3,2
2519,1.25,BRSK1,2
2520,1.25,BRSK2,2
2521,1.25,BTRC,2
2522,1.25,BUB3,2
2523,1.25,C19orf60,2
2524,1.25,CA1,2
2525,1.25,CA2,2
2526,1.25,CA6,2
2527,1.25,CA7,2
2528,1.25,CA8,2
2529,1.25,CADM1,2
2530,1.25,CALCR,2
2531,1.25,CASP10,2
2532,1.25,CASP9,2
2533,1.25,CAT,2
2534,1.25,CCL18,2
2535,1.25,CCL21,2
2536,1.25,CCL4,2
2537,1.25,CCR4,2
2538,1.25,CD34,2
2539,1.25,CD68,2
2540,1.25,CD80,2
2541,1.25,CDH3,2
2542,1.25,CDK10,2
2543,1.25,CDKN3,2
2544,1.25,CEACAM5,2
2545,1.25,CEACAM6,2
2546,1.25,CECR5,2
2547,1.25,CES3,2
2548,1.25,CGA,2
2549,1.25,CGB5,2
2550,1.25,CKM,2
2551,1.25,CLDN5,2
2552,1.25,CLK1,2
2553,1.25,COX17,2
2554,1.25,CRABP1,2
2555,1.25,CSAG2,2
2556,1.25,CSF1,2
2557,1.25,CSTB,2
2558,1.25,CTAG1B,2
2559,1.25,CTAG2,2
2560,1.25,CXCL12,2
2561,1.25,CXCL14,3
2562,1.25,CYP26A1,2
2563,1.25,CYP2E1,2
2564,1.25,DAPK3,2
2565,1.25,DBH,2
2566,1.25,DDX43,2
2567,1.25,DIABLO,2
2568,1.25,DIO2,2
2569,1.25,DNAJC11,2
2570,1.25,DOCK8,3
2571,1.25,DPP6,3
2572,1.25,DRD2,2
2573,1.25,DUSP4,2
2574,1.25,DVL3,2
2575,1.25,EBAG9,2
2576,1.25,EFNA3,2
2577,1.25,EFNB3,2
2578,1.25,EIF3A,2
2579,1.25,ELAVL3,2
2580,1.25,ELP4,2
2581,1.25,EPB41L3,3
2582,1.25,FAF1,2
2583,1.25,FAM19A2,3
2584,1.25,FAM98B,2
2585,1.25,FGF3,2
2586,1.25,FGF4,2
2587,1.25,FGR,2
2588,1.25,FOXA2,2
2589,1.25,FOXK1,2
2590,1.25,FOXQ1,2
2591,1.25,FRK,2
2592,1.25,FSIP1,2
2593,1.25,GABBR1,2
2594,1.25,GABBR2,3
2595,1.25,GADD45B,2
2596,1.25,GALNT3,2
2597,1.25,GARS,2
2598,1.25,GATA2,2
2599,1.25,GATA5,2
2600,1.25,GCG,2
2601,1.25,GJC1,2
2602,1.25,GLS,2
2603,1.25,GNL3,2
2604,1.25,GNMT,2
2605,1.25,GNS,2
2606,1.25,GPR157,2
2607,1.25,GRP,2
2608,1.25,GRPR,2
2609,1.25,GSTM4,2
2610,1.25,H19,2
2611,1.25,H2AFX,2
2612,1.25,HAPLN1,2
2613,1.25,HDC,2
2614,1.25,HES1,2
2615,1.25,HOXA1,2
2616,1.25,HSF1,2
2617,1.25,HYAL1,2
2618,1.25,HYAL2,2
2619,1.25,ICMT,2
2620,1.25,ID2,2
2621,1.25,IGFBP4,2
2622,1.25,IGFBP7,2
2623,1.25,IGHE,2
2624,1.25,IL10,2
2625,1.25,IL5,2
2626,1.25,ING2,2
2627,1.25,INPP5D,2
2628,1.25,IRAK4,2
2629,1.25,ITGA2,2
2630,1.25,ITGA3,2
2631,1.25,IVL,2
2632,1.25,KIF14,2
2633,1.25,KIN,2
2634,1.25,KITLG,2
2635,1.25,KLK11,2
2636,1.25,KLRC1,2
2637,1.25,KLRC3,3
2638,1.25,KNG1,2
2639,1.25,KRT19,2
2640,1.25,KRT20,2
2641,1.25,KRT7,2
2642,1.25,KRT8,2
2643,1.25,KSR1,2
2644,1.25,LAMA3,2
2645,1.25,LAMB3,2
2646,1.25,LANCL2,2
2647,1.25,LMTK3,2
2648,1.25,LOC389458,2
2649,1.25,LRP1,2
2650,1.25,MAGEA2,2
2651,1.25,MAGEA2B,2
2652,1.25,MAGEA4,2
2653,1.25,MAGEC2,2
2654,1.25,MAL,3
2655,1.25,MALAT1,2
2656,1.25,MAP3K14,2
2657,1.25,MAP3K2,2
2658,1.25,MAP3K7,2
2659,1.25,MAPK10,2
2660,1.25,MAPK15,2
2661,1.25,MAPK4,2
2662,1.25,MAPK6,2
2663,1.25,MAPK8IP1,2
2664,1.25,MAPKAPK2,2
2665,1.25,MAPKAPK5,2
2666,1.25,MBD1,2
2667,1.25,MBD3,2
2668,1.25,MCM10,3
2669,1.25,MCM7,2
2670,1.25,MDK,2
2671,1.25,ME3,2
2672,1.25,MECP2,2
2673,1.25,METAP2,2
2674,1.25,MGAT5,2
2675,1.25,MGST1,2
2676,1.25,MKRN3,2
2677,1.25,MMP1,2
2678,1.25,MMP14,2
2679,1.25,MMP3,2
2680,1.25,MOBKL2B,2
2681,1.25,MOG,3
2682,1.25,MS4A1,2
2683,1.25,MSLN,2
2684,1.25,MTR,2
2685,1.25,MUC16,2
2686,1.25,MUC2,2
2687,1.25,MUC3A,2
2688,1.25,MUC3B,2
2689,1.25,MUC5AC,2
2690,1.25,MYLK3,2
2691,1.25,NAT1,2
2692,1.25,NEK11,2
2693,1.25,NES,3
2694,1.25,NGFR,2
2695,1.25,NLK,2
2696,1.25,NOL9,2
2697,1.25,NPHP4,2
2698,1.25,NR1H4,2
2699,1.25,NR4A1,2
2700,1.25,NUP107,2
2701,1.25,OGFR,2
2702,1.25,OVCA2,2
2703,1.25,PAOX,2
2704,1.25,PARK7,2
2705,1.25,PCOLCE,2
2706,1.25,PCP4,3
2707,1.25,PDGFRL,2
2708,1.25,PFTK1,2
2709,1.25,PHF13,2
2710,1.25,PHF20,2
2711,1.25,PIAS4,2
2712,1.25,PIK3AP1,2
2713,1.25,PKN1,2
2714,1.25,PLCL1,3
2715,1.25,PLP1,3
2716,1.25,POLB,2
2717,1.25,POLI,2
2718,1.25,POMC,2
2719,1.25,PPARD,2
2720,1.25,PPP1CC,2
2721,1.25,PPP1R15A,2
2722,1.25,PPP2R3B,2
2723,1.25,PRELP,2
2724,1.25,PRKAR2A,2
2725,1.25,PROS1,2
2726,1.25,PSAT1,2
2727,1.25,PSG1,2
2728,1.25,PTGER3,2
2729,1.25,PTH,2
2730,1.25,PTP4A1,2
2731,1.25,PTP4A2,2
2732,1.25,PTP4A3,2
2733,1.25,PTPN2,2
2734,1.25,PTPRN,2
2735,1.25,PTPRO,2
2736,1.25,PTPRR,2
2737,1.25,PYCARD,2
2738,1.25,RAB2A,2
2739,1.25,RAB5A,2
2740,1.25,RAD1,2
2741,1.25,RAD17,2
2742,1.25,RAD23B,2
2743,1.25,RAD9A,2
2744,1.25,RAP1A,2
2745,1.25,RAPGEF1,2
2746,1.25,RAPH1,2
2747,1.25,RASD1,2
2748,1.25,RASSF7,2
2749,1.25,RBAK,2
2750,1.25,RCVRN,2
2751,1.25,REEP5,2
2752,1.25,REG4,2
2753,1.25,RIPK4,2
2754,1.25,RP11-35N6.1,3
2755,1.25,RP6-213H19.1,2
2756,1.25,RPL21P44,2
2757,1.25,RPSA,2
2758,1.25,RTN1,4
2759,1.25,RXRA,2
2760,1.25,S100A11,3
2761,1.25,S100B,2
2762,1.25,SEC61G,2
2763,1.25,SEMA3F,2
2764,1.25,SEPHS1,2
2765,1.25,SERINC2,2
2766,1.25,SERPINB3,2
2767,1.25,SEZ6L,3
2768,1.25,SH3GLB1,2
2769,1.25,SHBG,2
2770,1.25,SLC16A10,2
2771,1.25,SLC22A3,2
2772,1.25,SLC29A4,2
2773,1.25,SLC2A3,2
2774,1.25,SLC31A1,2
2775,1.25,SLC38A3,2
2776,1.25,SLIT2,4
2777,1.25,SMOX,2
2778,1.25,SNRK,2
2779,1.25,SNRPE,2
2780,1.25,SNRPN,2
2781,1.25,SOAT1,2
2782,1.25,SOX12,2
2783,1.25,SOX21,2
2784,1.25,SPI1,2
2785,1.25,SPRED1,2
2786,1.25,SRP14,2
2787,1.25,SRPK2,2
2788,1.25,ST3GAL3,2
2789,1.25,ST8SIA5,2
2790,1.25,STK32B,2
2791,1.25,STMN2,3
2792,1.25,STRAP,2
2793,1.25,SUSD5,2
2794,1.25,SYT1,3
2795,1.25,TERC,2
2796,1.25,TERF2,2
2797,1.25,TFF1,2
2798,1.25,TGFBR3,2
2799,1.25,THAP3,2
2800,1.25,THBS2,2
2801,1.25,TMSB10,2
2802,1.25,TNFRSF10C,2
2803,1.25,TNFSF4,2
2804,1.25,TNFSF8,2
2805,1.25,TNRC18,2
2806,1.25,TOPORS,2
2807,1.25,TOX3,3
2808,1.25,TPBG,4
2809,1.25,TPH1,2
2810,1.25,TSFM,2
2811,1.25,TSHB,2
2812,1.25,TSPYL2,3
2813,1.25,TTR,2
2814,1.25,TUSC2,2
2815,1.25,TUSC4,2
2816,1.25,TWF1,2
2817,1.25,TXN,2
2818,1.25,UGCG,2
2819,1.25,UGT1A10,2
2820,1.25,UGT1A6,2
2821,1.25,ULK1,2
2822,1.25,UPP1,2
2823,1.25,USP4,2
2824,1.25,VSNL1,3
2825,1.25,VTCN1,2
2826,1.25,VWF,2
2827,1.25,WFDC2,2
2828,1.25,WIPI2,2
2829,1.25,WNT1,2
2830,1.25,WNT16,2
2831,1.25,WNT7B,2
2832,1.25,XAGE1A,2
2833,1.25,XBP1,2
2834,1.25,XRCC6BP1,2
2835,1.25,XRN2,2
2836,1.25,ZBTB48,2
2837,1.25,ZMYM4,2
2838,1.25,ZNF14,2
2839,1.25,ZW10,2
2840,1,A2BP1,1
2841,1,AADAC,1
2842,1,AADAT,1
2843,1,AAK1,1
2844,1,AANAT,1
2845,1,AARS,1
2846,1,AARS2,1
2847,1,AASDHPPT,1
2848,1,AASS,1
2849,1,ABCA10,1
2850,1,ABCA12,1
2851,1,ABCB4,1
2852,1,ABCB5,1
2853,1,ABCB6,1
2854,1,ABCC10,1
2855,1,ABCC11,1
2856,1,ABCD1,1
2857,1,ABCD3,1
2858,1,ABCG4,2
2859,1,ABHD12,1
2860,1,ABHD13,1
2861,1,ABLIM1,1
2862,1,ABO,1
2863,1,ABTB1,1
2864,1,ACAA1,1
2865,1,ACAA2,1
2866,1,ACACA,1
2867,1,ACACB,1
2868,1,ACAD8,1
2869,1,ACAD9,1
2870,1,ACADL,1
2871,1,ACADS,1
2872,1,ACADSB,1
2873,1,ACADVL,1
2874,1,ACAN,1
2875,1,ACAP1,1
2876,1,ACAT1,1
2877,1,ACAT2,1
2878,1,ACER3,1
2879,1,ACHE,1
2880,1,ACLY,1
2881,1,ACMSD,1
2882,1,ACOT11,1
2883,1,ACOT12,1
2884,1,ACOT6,1
2885,1,ACOX1,1
2886,1,ACOX3,1
2887,1,ACP1,1
2888,1,ACP2,1
2889,1,ACP6,1
2890,1,ACPT,1
2891,1,ACSM1,1
2892,1,ACSS2,1
2893,1,ACSS3,2
2894,1,ACTC1,1
2895,1,ACTL7A,1
2896,1,ACTL7B,1
2897,1,ACVR1C,2
2898,1,ACY3,1
2899,1,ADAM20,1
2900,1,ADAM21,1
2901,1,ADAM29,1
2902,1,ADAMTS18,1
2903,1,ADAMTS2,1
2904,1,ADAMTS9,1
2905,1,ADAMTSL5,1
2906,1,ADC,1
2907,1,ADCK4,1
2908,1,ADCK5,1
2909,1,ADH1B,1
2910,1,ADH4,1
2911,1,ADH5,1
2912,1,ADH6,1
2913,1,ADM2,1
2914,1,ADRA1D,1
2915,1,ADRBK1,1
2916,1,ADRBK2,1
2917,1,AES,1
2918,1,AFAP1L2,1
2919,1,AFMID,1
2920,1,AGA,1
2921,1,AGFG2,1
2922,1,AGK,1
2923,1,AGL,1
2924,1,AGMAT,1
2925,1,AGPAT1,1
2926,1,AGPAT3,1
2927,1,AGPAT4,1
2928,1,AGPAT6,1
2929,1,AGPS,1
2930,1,AGXT,1
2931,1,AGXT2,1
2932,1,AHCY,1
2933,1,AHI1,1
2934,1,AHSA1,1
2935,1,AICDA,1
2936,1,AIM2,1
2937,1,AK1,1
2938,1,AK3,1
2939,1,AK7,1
2940,1,AKAP2,1
2941,1,AKAP3,1
2942,1,AKAP5,1
2943,1,AKR1A1,1
2944,1,ALAS1,1
2945,1,ALAS2,1
2946,1,ALDH18A1,1
2947,1,ALDH1A2,1
2948,1,ALDH1B1,1
2949,1,ALDH3A1,1
2950,1,ALDH3A2,1
2951,1,ALDH4A1,1
2952,1,ALDH5A1,1
2953,1,ALDH9A1,1
2954,1,ALG1,1
2955,1,ALG10,1
2956,1,ALG11,1
2957,1,ALG13,1
2958,1,ALG14,1
2959,1,ALG2,1
2960,1,ALG3,1
2961,1,ALG5,1
2962,1,ALG6,1
2963,1,ALG8,1
2964,1,ALG9,1
2965,1,ALKBH1,1
2966,1,ALKBH2,1
2967,1,ALKBH3,1
2968,1,ALLC,1
2969,1,ALPK1,1
2970,1,ALPK3,1
2971,1,ALPL,1
2972,1,ALPPL2,1
2973,1,AMACR,1
2974,1,AMDHD1,1
2975,1,AMOTL2,2
2976,1,AMPD1,1
2977,1,AMPD2,1
2978,1,AMT,1
2979,1,ANAPC1,1
2980,1,ANAPC7,1
2981,1,ANGEL1,1
2982,1,ANGPTL1,1
2983,1,ANK1,2
2984,1,ANK2,2
2985,1,ANKHD1,1
2986,1,ANKIB1,1
2987,1,ANKK1,1
2988,1,ANKRD10,1
2989,1,ANKRD17,1
2990,1,ANO3,2
2991,1,ANXA10,1
2992,1,ANXA3,2
2993,1,ANXA7,3
2994,1,ANXA8,2
2995,1,AOC2,1
2996,1,AOX1,1
2997,1,AP4M1,1
2998,1,APCDD1,1
2999,1,APCDD1L,1
3000,1,APEX2,1
3001,1,APITD1,1
3002,1,APLP2,1
3003,1,APOA2,1
3004,1,APOBEC1,1
3005,1,APOBEC2,1
3006,1,APOBEC3B,1
3007,1,APOBEC3C,1
3008,1,APOBEC3F,1
3009,1,APOBEC3G,1
3010,1,APOBEC4,1
3011,1,APPBP2,1
3012,1,APRT,1
3013,1,APTX,1
3014,1,ARAP3,2
3015,1,ARF1,1
3016,1,ARF3,1
3017,1,ARF4,1
3018,1,ARF5,1
3019,1,ARF6,1
3020,1,ARFGAP3,1
3021,1,ARFGEF2,1
3022,1,ARFRP1,1
3023,1,ARGLU1,1
3024,1,ARHGAP10,1
3025,1,ARHGAP25,1
3026,1,ARHGAP5,1
3027,1,ARHGDIB,1
3028,1,ARHGDIG,2
3029,1,ARHGEF10,1
3030,1,ARHGEF5,1
3031,1,ARID4B,1
3032,1,ARL1,1
3033,1,ARL11,1
3034,1,ARL4A,1
3035,1,ARL4C,1
3036,1,ARL4D,1
3037,1,ARL5B,1
3038,1,ARL8A,1
3039,1,ARL8B,1
3040,1,ARL9,1
3041,1,ARMC6,1
3042,1,ARMCX1,1
3043,1,ARMCX2,1
3044,1,ARMCX3,1
3045,1,ARPC1A,1
3046,1,ARRDC4,1
3047,1,ARSE,1
3048,1,ARSH,1
3049,1,ARSJ,2
3050,1,ARVCF,1
3051,1,ASAH1,1
3052,1,ASCL3,1
3053,1,ASCL4,1
3054,1,ASF1B,1
3055,1,ASH1L,1
3056,1,ASH2L,1
3057,1,ASRGL1,1
3058,1,ASS1,1
3059,1,ATG4D,1
3060,1,ATN1,1
3061,1,ATOX1,1
3062,1,ATP11C,1
3063,1,ATP12A,1
3064,1,ATP13A2,1
3065,1,ATP13A5,1
3066,1,ATP1A3,2
3067,1,ATP1B4,1
3068,1,ATP2B3,2
3069,1,ATP4A,1
3070,1,ATP4B,1
3071,1,ATP5A1,1
3072,1,ATP5B,1
3073,1,ATP5C1,1
3074,1,ATP5E,1
3075,1,ATP5G1,1
3076,1,ATP5G2,1
3077,1,ATP5G3,1
3078,1,ATP5H,1
3079,1,ATP5I,1
3080,1,ATP5J,1
3081,1,ATP5O,1
3082,1,ATP6,1
3083,1,ATP6V0A2,1
3084,1,ATP6V0B,1
